id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
1345,boardgame,Genoa,2001,2,5,120,60,120,12,5192,7.2101,6.98872,6076,295,304,963,1834,634,3.0915
126792,boardgame,Myrmes,2012,2,4,120,60,120,13,2807,7.37565,6.98733,3590,81,380,1377,619,249,3.3494
30957,boardgame,Tribune: Primus Inter Pares,2007,2,5,60,60,60,12,3624,7.28104,6.98194,3857,131,222,778,1004,396,2.8939
2181,boardgame,Bridge,1925,4,4,60,60,60,12,2355,7.45552,6.98192,1480,4,6,73,652,256,3.8516
37904,boardgame,Formula D,2008,2,10,60,60,60,8,9234,7.10799,6.97711,12025,303,586,2442,1953,604,2.0017
143519,boardgame,Quantum,2013,2,4,60,60,60,13,2517,7.405,6.97704,3304,75,472,1605,544,149,2.396
42215,boardgame,Tobago,2009,2,4,60,60,60,13,6908,7.1354,6.9762,7607,142,688,2238,1753,570,2.114
1035,boardgame,Squad Leader,1977,2,2,60,60,60,14,2453,7.46057,6.9746,4397,233,44,153,994,386,4.044
47,boardgame,Chinatown,1999,3,5,60,60,60,12,4755,7.19621,6.97436,5472,132,489,1255,1546,413,2.3172
12962,boardgame,Reef Encounter,2004,2,4,120,60,120,10,4362,7.19262,6.96031,5008,234,352,1092,1748,615,3.6748
73761,boardgame,K2,2010,1,5,60,60,60,13,4989,7.17932,6.95538,5356,113,595,1836,1061,395,2.3013
163968,boardgame,Elysium,2015,2,4,60,60,60,14,1847,7.51689,6.94997,2790,52,379,1280,390,164,2.7866
171,boardgame,Chess,1475,2,2,60,60,60,6,16905,7.09588,6.94605,21648,124,14,127,4673,1718,3.7491
91312,boardgame,Discworld: Ankh-Morpork,2011,2,4,60,60,60,11,5396,7.17372,6.94438,6631,116,306,1414,1252,461,2.1996
10547,boardgame,Betrayal at House on the Hill,2004,3,6,60,60,60,12,14028,7.10345,6.94305,18985,354,519,2923,3903,1268,2.3336
20437,boardgame,Lords of Vegas,2010,2,4,60,60,60,12,2949,7.28023,6.93689,3891,60,504,1346,818,201,2.3333
67492,boardgame,Battles of Westeros,2010,2,2,60,60,60,13,2034,7.46951,6.9341,3649,182,208,887,559,192,3.1615
66356,boardgame,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011,1,5,60,60,60,12,3525,7.28408,6.93046,6865,197,338,1352,872,250,2.632
53953,boardgame,Thunderstone,2009,1,5,60,60,60,12,8160,7.07628,6.92607,8689,519,190,1391,1962,584,2.4983
52461,boardgame,Legacy: The Testament of Duke de Crecy,2013,1,4,60,60,60,8,2101,7.40216,6.91921,2760,72,292,998,509,166,2.6687
46,boardgame,Medici,1995,3,6,60,60,60,10,4880,7.12027,6.90967,4456,139,253,753,1687,523,2.3002
21882,boardgame,Blue Moon City,2006,2,4,60,60,60,10,6341,7.06518,6.89887,5907,159,340,1262,1979,798,2.2995
904,boardgame,Dream Factory,2000,2,5,60,60,60,10,4117,7.10816,6.87948,4339,280,216,693,1679,498,2.1205
150997,boardgame,Shadows of Brimstone: Swamps of Death,2014,1,4,60,60,60,12,683,8.40438,6.87763,2328,29,210,647,180,53,3.4528
39953,boardgame,A Game of Thrones: The Card Game,2008,2,4,60,60,60,14,4617,7.12073,6.85847,7715,540,125,581,1054,351,3.2194
143515,boardgame,Coal Baron,2013,2,4,75,60,75,10,1972,7.35133,6.85681,2416,42,245,738,478,176,2.5398
8051,boardgame,Attika,2003,2,4,60,60,60,10,5649,7.04085,6.85303,5180,173,276,921,2017,788,2.3756
50768,boardgame,Ninjato,2011,2,4,60,60,60,12,1954,7.33839,6.85153,2239,67,256,932,532,164,2.75
155624,boardgame,Specter Ops,2015,2,5,90,60,90,13,1105,7.71968,6.83768,2470,35,339,1235,234,78,2.3462
17396,boardgame,Manoeuvre,2008,2,2,60,60,60,10,1844,7.31322,6.80567,2402,112,179,605,741,277,2.1047
137649,boardgame,Level 7 [Omega Protocol],2013,2,6,90,60,90,14,984,7.74755,6.79961,2050,45,426,1657,258,66,3.0758
96007,boardgame,The New Era,2011,2,5,60,60,60,10,1005,7.74259,6.7979,1559,41,164,558,233,101,3.4356
59946,boardgame,Dungeons & Dragons: Castle Ravenloft Board Game,2010,1,5,60,60,60,12,5888,7.01203,6.79695,9428,401,290,1506,1573,533,2.5216
5737,boardgame,Domaine,2003,2,4,60,60,60,12,3631,7.05812,6.79109,4101,188,237,762,1179,437,2.7208
4099,boardgame,Keythedral,2002,2,5,90,60,90,8,2674,7.11389,6.7887,3008,107,307,701,1008,379,2.8522
15817,boardgame,Manila,2005,3,5,60,60,60,10,3899,7.02448,6.78402,3808,62,381,881,1155,508,2.0354
129948,boardgame,The Palaces of Carrara,2012,2,4,60,60,60,10,1822,7.25638,6.77613,2032,36,386,937,486,150,2.5867
44163,boardgame,Power Grid: Factory Manager,2009,2,5,60,60,60,12,4823,6.93915,6.75019,5220,232,206,928,1138,442,3.0068
19100,boardgame,Hacienda,2005,2,5,90,60,90,10,3522,6.99839,6.74755,3402,152,171,509,1106,463,2.6307
25643,boardgame,Arkadia,2006,2,4,60,60,60,10,3546,6.98329,6.73862,3704,228,170,647,1254,487,2.5811
91873,boardgame,Strasbourg,2011,3,5,60,60,60,12,1768,7.2064,6.73307,2007,36,222,499,419,161,2.7329
160495,boardgame,ZhanGuo,2014,2,4,120,60,120,12,876,7.72864,6.73306,1218,13,209,664,240,103,3.6893
8989,boardgame,Hansa,2004,2,4,60,60,60,10,4294,6.92939,6.73002,4834,242,147,594,1565,586,2.3532
1261,boardgame,Medina,2001,3,4,60,60,60,10,2325,7.09327,6.72737,2959,85,214,631,733,253,2.8182
144041,boardgame,Patchistory,2013,2,4,120,60,120,12,1055,7.56499,6.72331,1708,50,222,758,292,121,3.7107
6830,boardgame,Zendo,2001,3,5,60,60,60,8,1574,7.26523,6.71557,1206,16,272,702,639,176,2.5795
139771,boardgame,Star Trek: Attack Wing,2013,2,99,60,60,60,14,1240,7.83154,6.71391,2351,65,80,324,296,118,2.6356
823,boardgame,Lord of the Rings,2000,2,5,60,60,60,12,10583,6.81929,6.71274,15533,942,179,874,3556,1185,2.5781
67254,boardgame,Warmachine Prime Mk II,2010,2,4,60,60,60,12,692,8.0345,6.71142,1227,23,28,73,160,58,3.6897
18258,boardgame,Mission: Red Planet,2005,3,5,60,60,60,10,3255,6.94962,6.69732,3090,163,475,1637,1171,354,2.3136
1159,boardgame,Evo,2001,3,5,60,60,60,14,3941,6.91896,6.69628,3471,104,243,713,1198,437,2.3364
145659,boardgame,Scoville,2014,2,6,90,60,90,13,1315,7.32846,6.69338,2347,41,314,831,337,97,2.7938
75449,boardgame,Firenze,2010,2,4,60,60,60,12,1347,7.29797,6.69143,1561,19,304,673,326,124,2.5565
112138,boardgame,Krosmaster: Arena,2012,2,4,60,60,60,14,1809,7.2189,6.68875,3955,160,153,722,418,142,2.6338
152,boardgame,M & More,1995,2,8,60,60,60,11,1631,7.18358,6.68418,2612,106,89,239,690,172,2.4826
902,boardgame,Meuterer,2000,3,4,60,60,60,12,2768,6.98864,6.68379,4681,142,160,500,939,338,2.3254
29934,boardgame,Amyitis,2007,2,4,120,60,120,12,2417,7.01519,6.68,3022,154,81,403,876,336,3.2321
40793,boardgame,Dice Town,2009,2,5,60,60,60,8,4290,6.87563,6.67854,4601,78,408,1186,1085,307,1.671
12995,boardgame,Dungeon Twister,2004,2,2,60,60,60,11,4905,6.88119,6.67297,6459,427,150,889,1724,655,2.8748
105,boardgame,Colossal Arena,1997,2,5,60,60,60,8,5908,6.82462,6.67214,7042,360,155,578,2102,694,2.0216
354,boardgame,Sticheln,1993,3,8,60,60,60,10,2022,7.04952,6.65651,2486,52,144,365,741,231,1.9654
22141,boardgame,Cleopatra and the Society of Architects,2006,3,5,60,60,60,10,5129,6.82289,6.65491,6220,277,256,859,1679,603,2.2836
157403,boardgame,Black Fleet,2014,3,4,60,60,60,14,1466,7.20516,6.65194,2436,43,372,1225,409,118,1.9492
492,boardgame,Aladdin's Dragons,2000,3,5,90,60,90,10,2735,6.95213,6.65123,3263,132,168,382,1051,320,2.475
144797,boardgame,Argent: The Consortium,2015,2,5,150,60,150,10,626,7.99008,6.64453,1221,22,164,554,209,79,3.8354
156943,boardgame,Saint Petersburg (second edition),2014,2,5,60,60,60,13,675,7.82525,6.63735,1317,16,172,465,171,56,2.8036
3800,boardgame,Himalaya,2002,3,4,60,60,60,8,1833,7.05467,6.63281,1765,40,238,492,571,224,2.567
2338,boardgame,Starship Catan,2001,2,2,60,60,60,12,3565,6.86511,6.63253,5354,197,210,543,1155,361,2.4626
10,boardgame,Elfenland,1998,2,6,60,60,60,10,6054,6.77331,6.62873,6918,226,194,675,1734,642,2.1698
106662,boardgame,Power Grid: The First Sparks,2011,2,6,60,60,60,12,2670,6.9256,6.62729,3306,118,202,742,661,218,2.6972
94362,boardgame,Rune Age,2011,1,4,60,60,60,13,3042,6.90781,6.6171,4541,271,110,606,700,204,2.2647
37387,boardgame,Steel Driver,2008,3,6,60,60,60,11,1679,7.0442,6.60006,1931,96,121,273,568,215,2.8
38343,boardgame,Ad Astra,2009,3,5,60,60,60,13,2319,6.93311,6.59902,2383,102,199,801,718,207,2.686
43443,boardgame,Castle Panic,2009,1,6,60,60,60,10,7413,6.74371,6.59611,11496,315,278,1605,2077,532,1.6654
481,boardgame,Carolus Magnus,2000,2,4,60,60,60,12,2884,6.86933,6.59546,3298,182,98,363,963,360,2.5972
42124,boardgame,Dungeon Twister 2: Prison,2009,1,2,60,60,60,10,954,7.4198,6.59197,2063,102,165,679,351,91,3.3077
165838,boardgame,Space Hulk (fourth edition),2014,2,2,60,60,60,12,528,8.18884,6.5848,1891,60,73,250,139,53,2.7358
115,boardgame,I'm the Boss!,1994,3,6,60,60,60,12,2777,6.86723,6.57926,2995,151,191,605,1047,291,1.9794
146418,boardgame,Warhammer: Diskwars,2013,2,4,60,60,60,14,966,7.53313,6.57872,2192,117,106,391,231,106,2.7264
56692,boardgame,Parade,2007,2,6,60,60,60,12,2374,6.89144,6.57577,3089,55,160,584,682,176,1.5398
160902,boardgame,Dungeons & Dragons Dice Masters: Battle for Faern,2015,2,2,0,60,0,14,621,7.82241,6.57014,1941,85,73,185,150,45,2.0889
24773,boardgame,On the Underground,2006,2,5,60,60,60,7,2045,6.92939,6.56872,1793,56,186,531,779,306,2.451
70,boardgame,Big City,1999,2,5,60,60,60,10,2058,6.91508,6.56053,2102,58,337,709,797,251,2.2191
73,boardgame,Show Manager,1996,2,6,60,60,60,10,1321,7.1221,6.55857,1389,46,184,383,440,151,2.0993
107255,boardgame,Evo (second edition),2011,2,5,60,60,60,14,1493,7.05758,6.5494,1726,51,156,481,296,111,2.3333
1115,boardgame,Poker,1810,2,10,60,60,60,12,6014,6.71319,6.54923,4782,28,2,35,1645,546,2.4725
